LicenseID,License Type,Name of Program,County,Capacity,Ages Served/FCC Classification,Initial Effective Date,StateAsOfDate,License State,Year
830221,Child Care Center,Faithful Beginnings at Maternity of Mary St Andrews School,Ramsey,61,"Preschool, School Age",6/1/1997,6/1/1997,Active,2018
830241,Child Care Center,Tutor Time of Andover,Anoka,149,"Infant, Toddler, Preschool, School Age",7/10/1997,11/30/2002,Active,2018
830242,Child Care Center,Agape I Child Development Center,Hennepin,129,"Infant, Toddler, Preschool, School Age",8/1/1997,8/1/1997,Active,2018
830258,Child Care Center,"Teddy Bear Care of Isanti, Inc.",Isanti,92,"Infant, Toddler, Preschool, School Age",8/13/1997,8/13/1997,Active,2018
830260,Child Care Center,All God's Children Learning Center,Hennepin,72,"Infant, Toddler, Preschool, ",9/1/1997,9/1/1997,Active,2018
830261,Child Care Center,Kids Core-Westonka School Age Kids Core,Hennepin,85,"Preschool, School Age",8/26/1997,8/26/1997,Active,2018
830311,Child Care Center,"Especially For Children, Inc.",Dakota,108,"Infant, Toddler, Preschool, School Age",8/18/1997,8/18/1997,Active,2018
830317,Child Care Center,KinderCare Learning Center,Dakota,173,"Infant, Toddler, Preschool, School Age",8/18/1997,8/18/1997,Active,2018
830318,Child Care Center,KinderCare Learning Center,Washington,154,"Infant, Toddler, Preschool, School Age",9/2/1997,9/2/1997,Active,2018
830322,Child Care Center,Little Angels Christian Preschool,Washington,60,"Preschool, ",9/1/1997,9/1/1997,Active,2018
830328,Child Care Center,Tri-Valley Hendrum Head Start Center,Norman,20,"Preschool, ",9/2/1997,9/2/1997,Active,2018
830332,Child Care Center,University Head Start,Ramsey,80,"Preschool, ",9/8/1997,9/8/1997,Active,2018
830336,Child Care Center,Shepherd of the Hills Preschool,Ramsey,40,"Preschool, School Age",8/15/1997,8/15/1997,Active,2018
830337,Child Care Center,Town Square Head Start,Rice,80,"Preschool, ",8/19/1997,8/19/1997,Active,2018
830352,Child Care Center,Incarnation Preschool,Ramsey,32,"Preschool, ",8/21/1997,8/21/1997,Active,2018
830354,Child Care Center,Paidea Child Development Center,Washington,102,"Toddler, Preschool, School Age",9/2/1997,9/2/1997,Active,2018
830355,Child Care Center,Children of Hope Preschool,Anoka,20,"Preschool, ",9/1/1997,9/1/1997,Active,2018
830358,Child Care Center,Detroit Lakes Head Start Center,Becker,60,"Preschool, ",9/2/1997,9/2/1997,Active,2018
830364,Child Care Center,Prairie Playhouse Child Care,Swift,66,"Infant, Toddler, Preschool, School Age",9/29/1997,10/12/2014,Active,2018
830372,Child Care Center,Agape Child Development Center,Ramsey,64,"Infant, Toddler, Preschool, ",9/22/1997,9/22/1997,Active,2018
830381,Child Care Center,Jefferson Head Start Room 105,Kandiyohi,20,"Preschool, ",10/1/1997,10/1/1997,Active,2018
830382,Child Care Center,Hutchinson Head Start,McLeod,40,"Preschool, ",10/1/1997,10/1/1997,Active,2018
830390,Child Care Center,St. James Head Start,Watonwan,17,"Preschool, ",9/1/1997,9/1/1997,Active,2018
830391,Child Care Center,Shepherd's Flock Preschool,Scott,40,"Preschool, ",9/24/1997,9/24/1997,Active,2018
830403,Child Care Center,New Horizon Academy,Stearns,97,"Infant, Toddler, Preschool, ",9/2/1997,9/2/1997,Active,2018
830404,Child Care Center,WCCA Head Start Montrose,Wright,20,"Preschool, ",8/16/1997,8/16/1997,Active,2018
830405,Child Care Center,Room For Growing Childcare Learning Center,Washington,136,"Infant, Toddler, Preschool, School Age",9/1/1997,9/1/1997,Active,2018
830413,Child Care Center,Semcac Head Start-Kasson,Dodge,40,"Preschool, ",5/1/1997,5/1/1997,Active,2018
830418,Child Care Center,"American Montessori, Inc. (The)",Dakota,61,"Toddler, Preschool, School Age",10/2/1997,10/2/1997,Active,2018
830434,Child Care Center,Prior Lake Montessori School,Scott,40,"Preschool, School Age",10/14/1997,10/14/1997,Active,2018
830468,Child Care Center,Prairie Meadows Head Start,Kandiyohi,20,"Preschool, ",11/24/1997,11/24/1997,Active,2018
830471,Child Care Center,Le Center Head Start,Le Sueur,20,"Preschool, ",1/1/1999,1/1/1999,Active,2018
830535,Child Care Center,Little Acorns Childcare,Hennepin,98,"Infant, Toddler, Preschool, School Age",12/29/1997,12/29/1997,Active,2018
830563,Child Care Center,Aveda Child Care,Anoka,49,"Infant, Toddler, Preschool, ",12/1/1997,12/1/1997,Active,2018
830567,Child Care Center,Elbow Lake Head Start-West Central Area North School,Grant,20,"Preschool, ",1/15/1998,1/15/1998,Active,2018
830573,Child Care Center,KinderCare Learning Center,Anoka,139,"Infant, Toddler, Preschool, School Age",1/19/1998,1/19/1998,Active,2018
830574,Child Care Center,Trinity Lutheran Preschool,Otter Tail,40,"Preschool, ",12/11/1997,12/11/1997,Active,2018
830575,Child Care Center,Pat-a-cake Child Care,Anoka,66,"Infant, Toddler, Preschool, School Age",12/1/1997,12/1/1997,Active,2018
830578,Child Care Center,Treehouse Latch Key and Childcare Learning Center,Wright,60,"Preschool, School Age",2/2/1998,2/2/1998,Active,2018
830633,Child Care Center,St. Peter's Preschool/Discovery,Washington,40,"Preschool, School Age",2/20/1998,5/10/2018,Active,2018
830650,Child Care Center,"Especially For Children, Inc.",Hennepin,56,"Infant, Toddler, Preschool, School Age",3/23/1998,3/23/1998,Active,2018
830651,Child Care Center,Wee Care Daycare/Learning Center,Goodhue,78,"Infant, Toddler, Preschool, School Age",4/1/1998,4/1/1998,Active,2018
830654,Child Care Center,Litchfield Head Start Center,Meeker,40,"Preschool, ",3/26/1998,3/26/1998,Active,2018
830670,Child Care Center,Kelliher Head Start,Beltrami,20,"Preschool, ",4/28/1998,4/28/1998,Active,2018
830674,Child Care Center,Martin Luther College of Early Childhood Learning,Brown,93,"Infant, Toddler, Preschool, ",5/7/1998,5/7/1998,Active,2018
830682,Child Care Center,Siembra Montessori,Hennepin,35,"Preschool, School Age",5/12/1998,5/12/1998,Active,2018
830685,Child Care Center,KinderCare Learning Center,Dakota,158,"Infant, Toddler, Preschool, School Age",5/13/1998,5/13/1998,Active,2018
830686,Child Care Center,KinderCare Learning Center,Hennepin,166,"Infant, Toddler, Preschool, School Age",5/19/1998,5/19/1998,Active,2018
830687,Child Care Center,Apple Lane Community Child Care Center,Mower,198,"Infant, Toddler, Preschool, School Age",4/1/1998,4/1/1998,Active,2018
830690,Child Care Center,Stay 'N Play Child Care,Meeker,151,"Infant, Toddler, Preschool, School Age",5/22/1998,5/22/1998,Active,2018
830703,Child Care Center,Union Gospel Mission Child Development Center,Ramsey,42,"Infant, Toddler, Preschool, ",6/3/1998,6/3/1998,Active,2018
830704,Child Care Center,St Marys Early Learning Academy,Pine,76,"Infant, Toddler, Preschool, School Age",5/29/1998,5/29/1998,Active,2018
830708,Child Care Center,"Wholechild, Inc",Ramsey,85,"Toddler, Preschool, School Age",6/9/1998,6/9/1998,Active,2018
830728,Child Care Center,Semcac Head Start-Winona,Winona,62,"Toddler, Preschool, ",6/26/1998,6/26/1998,Active,2018
830742,Child Care Center,Blackduck Head Start,Beltrami,40,"Toddler, Preschool, ",8/3/1998,8/3/1998,Active,2018
830752,Child Care Center,"Especially For Children, Inc.",Hennepin,143,"Infant, Toddler, Preschool, ",9/1/1996,9/1/1996,Active,2018
830757,Child Care Center,Sonshine Christian Preschool,Le Sueur,26,"Preschool, ",8/14/1998,5/18/2018,Closed,2018
830758,Child Care Center,Blue Earth Head Start,Faribault,34,"Preschool, ",8/1/1998,8/1/1998,Active,2018
830760,Child Care Center,Lord Of Life Preschool,Anoka,60,"Toddler, Preschool, ",9/1/1998,9/1/1998,Active,2018
830764,Child Care Center,Maranatha Christian Academy Preschool,Hennepin,80,"Preschool, School Age",8/20/1998,8/20/1998,Active,2018
830766,Child Care Center,Wee Friends Creative Preschool,McLeod,20,"Preschool, ",8/26/1998,8/26/1998,Active,2018
830774,Child Care Center,Mounds View Head Start,Ramsey,40,"Preschool, ",8/12/1998,8/12/1998,Active,2018
830775,Child Care Center,Kids Corner Child Care Center,Nicollet,157,"Infant, Toddler, Preschool, School Age",8/28/1998,8/28/1998,Active,2018
830776,Child Care Center,Rainbow Child Development Center,Ramsey,63,"Infant, Toddler, Preschool, School Age",8/19/1998,8/19/1998,Active,2018
830780,Child Care Center,First Beginnings Preschool,Jackson,24,"Infant, Toddler, Preschool, School Age",9/1/1998,9/1/1998,Active,2018
830784,Child Care Center,University of St. Thomas Child Development Center,Ramsey,68,"Infant, Toddler, Preschool, ",8/31/1998,8/31/1998,Active,2018
830786,Child Care Center,Little Angel Pre-School,Chisago,20,"Preschool, ",9/9/1998,9/9/1998,Active,2018
830787,Child Care Center,Stepping Stones Christian Preschool,Chisago,40,"Preschool, ",9/15/1998,9/15/1998,Active,2018
830800,Child Care Center,ALC Child Care Center,Olmsted,16,"Infant, Toddler, ",9/2/1998,9/2/1998,Active,2018
830816,Child Care Center,South Saint Paul Head Start,Dakota,20,"Preschool, ",9/15/1998,9/15/1998,Active,2018
830818,Child Care Center,Rosemount Headstart,Dakota,20,"Preschool, ",9/8/1998,9/8/1998,Active,2018
830820,Child Care Center,Long Prairie Head Start Early Childhood Family Center,Todd,25,"Preschool, ",9/1/1998,9/1/1998,Active,2018
830821,Child Care Center,Mother Goose Inn,Hennepin,45,"Infant, Toddler, Preschool, School Age",9/1/1998,9/1/1998,Active,2018
830823,Child Care Center,Chaska Head Start,Carver,15,"Preschool, ",9/10/1998,9/10/1998,Active,2018
830825,Child Care Center,Immanuel Lutheran Nursery School,Winona,10,"Preschool, ",9/14/1998,9/14/1998,Active,2018
830829,Child Care Center,Tutor Time of Champlin,Hennepin,162,"Infant, Toddler, Preschool, School Age",10/1/1998,10/1/1998,Active,2018
830830,Child Care Center,Our Savior Preschool,Mower,10,"Preschool, ",8/25/1998,8/25/1998,Active,2018
830831,Child Care Center,East Creek Child Care,Carver,46,"Infant, Toddler, Preschool, ",9/28/1998,9/28/1998,Active,2018
830835,Child Care Center,WCCA Head Start Monticello,Wright,60,"Preschool, ",9/11/1998,9/11/1998,Active,2018
830837,Child Care Center,Precious Years Learning Ctr,Crow Wing,62,"Infant, Toddler, Preschool, School Age",10/5/1998,10/5/1998,Active,2018
830844,Child Care Center,Melrose Head Start,Stearns,20,"Preschool, ",9/4/1998,9/4/1998,Active,2018
830852,Child Care Center,Bernie's Montessori School Inc,Hennepin,76,"Infant, Toddler, Preschool, School Age",10/12/1998,10/12/1998,Active,2018
830860,Child Care Center,Alexandria Head Start Early Childhood Center (LECC),Douglas,60,"Preschool, ",9/1/1998,9/1/1998,Active,2018
830875,Child Care Center,Lubavitch Early Childhood Center,Ramsey,41,"Toddler, Preschool, ",10/23/1998,10/23/1998,Active,2018
830877,Child Care Center,Brandon Head Start,Douglas,20,"Preschool, ",10/22/1998,10/22/1998,Active,2018
830889,Child Care Center,Immanuel Lutheran School,Cass,18,"Preschool, ",11/3/1998,11/3/1998,Active,2018
830891,Child Care Center,Atonement Preschool,Stearns,28,"Preschool, ",11/3/1998,11/3/1998,Active,2018
830937,Child Care Center,White Bear Montessori School,Ramsey,92,"Toddler, Preschool, School Age",12/7/1998,12/7/1998,Active,2018
830966,Child Care Center,WCCA Head Start Buffalo,Wright,40,"Preschool, ",12/29/1998,12/29/1998,Active,2018
830968,Child Care Center,St James Community Child Care,Watonwan,40,"Infant, Toddler, Preschool, ",1/15/1999,1/15/1999,Active,2018
830978,Child Care Center,Northside Child Development Center,Hennepin,129,"Infant, Toddler, Preschool, School Age",1/1/1999,1/1/1999,Active,2018
830982,Child Care Center,Glencoe Headstart Center,McLeod,20,"Preschool, ",2/2/1999,2/2/1999,Active,2018
831005,Child Care Center,Sunrise Center For Children and Families,Polk,55,"Toddler, Preschool, School Age",2/5/1999,2/5/1999,Active,2018
831012,Child Care Center,Intergenerational Learning Center,Dakota,94,"Infant, Toddler, Preschool, ",2/23/1999,2/23/1999,Active,2018
831021,Child Care Center,"LeSueur Nursery School, Inc.",Le Sueur,20,"Preschool, ",3/16/1999,3/16/1999,Active,2018
831034,Child Care Center,Central Care for Children,Hennepin,52,"Infant, Toddler, Preschool, School Age",3/1/1999,3/1/1999,Active,2018
831035,Child Care Center,Worthington Head Start Center,Nobles,37,"Preschool, ",4/1/1999,4/1/1999,Active,2018
831060,Child Care Center,Love to Grow On,Anoka,103,"Infant, Toddler, Preschool, School Age",4/15/1999,4/15/1999,Active,2018
831066,Child Care Center,Little Beginnings Learning Center,Washington,137,"Infant, Toddler, Preschool, School Age",4/19/1999,4/19/1999,Active,2018
831083,Child Care Center,Tutor Time of Blaine,Anoka,214,"Infant, Toddler, Preschool, School Age",5/6/1999,5/6/1999,Active,2018
831088,Child Care Center,"Learning Circle, Inc. (The)",Goodhue,98,"Infant, Toddler, Preschool, School Age",1/1/1999,1/1/1999,Active,2018
831093,Child Care Center,Alphabet Junction Child Care Center,Carver,52,"Infant, Toddler, Preschool, ",7/1/1999,7/1/1999,Active,2018
831106,Child Care Center,TLC University of Foley Inc,Benton,99,"Infant, Toddler, Preschool, School Age",5/14/1999,5/14/1999,Active,2018
831127,Child Care Center,Creation Kids Preschool,Dodge,40,"Preschool, ",6/22/1999,6/22/1999,Active,2018
831149,Child Care Center,Augustana Preschool,Dakota,42,"Preschool, ",7/16/1999,7/16/1999,Active,2018
831153,Child Care Center,Blossomtime Montessori and Day Care,Hennepin,84,"Infant, Toddler, Preschool, School Age",7/20/1999,7/20/1999,Active,2018
1000081,Child Care Center,Wabasha Head Start,Wabasha,20,"Preschool, ",8/20/1999,8/20/1999,Active,2018
1000428,Child Care Center,Northern Voices,Ramsey,59,"Toddler, Preschool, School Age",9/7/1999,9/7/1999,Active,2018
1000467,Child Care Center,St Felix School Preschool Pre Kindergarten & St Felix Gods Kids,Wabasha,35,"Preschool, School Age",8/20/1999,8/20/1999,Active,2018
1000491,Child Care Center,Next Best Thing to Mom,Isanti,93,"Infant, Toddler, Preschool, School Age",8/17/1999,8/17/1999,Active,2018
1000499,Child Care Center,New Horizon Academy,Hennepin,172,"Infant, Toddler, Preschool, School Age",8/23/1999,8/23/1999,Active,2018
1000508,Child Care Center,Lake Area Discovery Center @ Redeemer Lutheran,Ramsey,54,"Toddler, Preschool, ",8/19/1999,8/19/1999,Active,2018
1000642,Child Care Center,Turnquist Child Enrichment Center,Hennepin,64,"Infant, Toddler, Preschool, School Age",9/1/1999,9/1/1999,Active,2018
1000652,Child Care Center,All God's Children Preschool,Chisago,35,"Preschool, ",9/13/1999,9/13/1999,Active,2018
1000693,Child Care Center,Sacred Heart Child Care Center,Polk,40,"Preschool, ",9/1/1999,9/1/1999,Active,2018
1000711,Child Care Center,Children of Faith Preschool,Hennepin,20,"Preschool, ",9/1/1999,9/1/1999,Active,2018
1000921,Child Care Center,His Kids Child Care,Goodhue,42,"Infant, Toddler, Preschool, School Age",9/9/1999,9/9/1999,Active,2018
1000931,Child Care Center,Little Lambs Preschool,Pine,15,"Preschool, ",9/13/1999,9/13/1999,Active,2018
1000938,Child Care Center,Agape Christian Preschool,Sherburne,20,"Preschool, ",1/1/1999,1/1/1999,Active,2018
1000961,Child Care Center,MetroKids,Hennepin,88,"Infant, Toddler, Preschool, School Age",9/7/1999,4/28/2010,Active,2018
1000964,Child Care Center,New Horizon Academy,Carver,172,"Infant, Toddler, Preschool, School Age",9/7/1999,9/7/1999,Active,2018
1000965,Child Care Center,New Horizon Academy,Stearns,154,"Infant, Toddler, Preschool, School Age",9/20/1999,9/20/1999,Active,2018
1000966,Child Care Center,Beautiful Saviour Child Development Center,Hennepin,102,"Infant, Toddler, Preschool, ",9/13/1999,9/13/1999,Active,2018
1000967,Child Care Center,Rainbow School,Olmsted,40,"Preschool, ",8/25/1999,8/25/1999,Active,2018
1000968,Child Care Center,St Elizabeth Ann Seton Preschool,Dakota,60,"Preschool, ",9/1/1999,9/1/1999,Active,2018
1000997,Child Care Center,Tutor Time of Lakeville,Dakota,103,"Infant, Toddler, Preschool, School Age",9/7/1999,9/7/1999,Active,2018
1001065,Child Care Center,Kids Country Child Care & Learning Center,Benton,149,"Infant, Toddler, Preschool, School Age",10/1/1999,10/1/1999,Active,2018
1001317,Child Care Center,Minnesota Valley Free Lutheran Church,Dakota,29,"Preschool, ",8/16/1999,8/16/1999,Active,2018
1001318,Child Care Center,Crocus Hill School,Ramsey,55,"Toddler, Preschool, School Age",10/14/1999,10/14/1999,Active,2018
1001324,Child Care Center,La Petite Academy,Hennepin,125,"Infant, Toddler, Preschool, School Age",8/24/1999,8/24/1999,Active,2018
1001331,Child Care Center,La Petite Academy,Ramsey,30,"Preschool, School Age",8/24/1999,8/24/1999,Active,2018
1001384,Child Care Center,Sunrise International Montessori Learning Center and Child Care,Dakota,49,"Toddler, Preschool, School Age",9/2/1999,9/2/1999,Active,2018
1001395,Child Care Center,Tutor Time of Cottage Grove,Washington,148,"Infant, Toddler, Preschool, School Age",9/21/1999,7/25/2007,Active,2018
1001900,Child Care Center,Jeremiah Program Child Development Center (The),Hennepin,66,"Infant, Toddler, Preschool, ",10/27/1999,10/27/1999,Active,2018
1001901,Child Care Center,SHAPE Center Child Care,Hennepin,22,"Infant, Toddler, Preschool, ",10/26/1999,10/26/1999,Active,2018
1002001,Child Care Center,KinderCare Learning Center,Scott,145,"Infant, Toddler, Preschool, School Age",10/14/1999,10/14/1999,Active,2018
1002181,Child Care Center,"Learning Funhouse, Inc. (The)",Renville,57,"Infant, Toddler, Preschool, School Age",3/2/2000,3/2/2000,Active,2018
1002183,Child Care Center,Dodge Nature Preschool,Dakota,60,"Preschool, School Age",8/24/2000,8/24/2000,Active,2018
1002184,Child Care Center,New Horizon Academy,Anoka,164,"Infant, Toddler, Preschool, School Age",3/16/2000,3/16/2000,Active,2018
1002647,Child Care Center,Little Lambs Christian Learning Center,Sherburne,164,"Infant, Toddler, Preschool, School Age",1/1/2000,1/1/2000,Active,2018
1003090,Child Care Center,Anna's Bananas Daycare and Preschool Inc,Dakota,220,"Infant, Toddler, Preschool, School Age",1/1/2000,1/1/2000,Active,2018
1003299,Child Care Center,St John Lutheran Day Care,Blue Earth,65,"Infant, Toddler, Preschool, School Age",8/30/1999,8/30/1999,Active,2018
1003329,Child Care Center,Northview Elementary,Dakota,17,"Preschool, ",1/10/2000,1/10/2000,Active,2018
1003549,Child Care Center,KinderCare Learning Center,Dakota,175,"Infant, Toddler, Preschool, School Age",2/11/2000,2/11/2000,Active,2018
