school_district,school_name,K_enroll,DTAP_pct_vac,DTAP_partial_nodoses,DTAP_pct_nonmedical,DTAP_pct_medical,POLIO_pct_vac,POLIO_partial_nodoses,POLIO_pct_nonmedical,POLIO_pct_medical,MMR_pct_vac,MMR_pct_nodoses,MMR_pct_nonmedical,MMR_pct_medical,HEPB_pct_vac,HEPB_pct_partial_nodoses,HEPB_pct_nonmedical,HEPB_pct_medical,VARICEL_pct_vac,VARICEL_partial_nodoses,VARICEL_pct_disease_history,VARICEL_pct_nonmedical,VARICEL_pct_medical,category
COLUMBIA HEIGHTS,HIGHLAND EL.,81,0.9753,0,0.0247,0,0.9753,0,0.0247,0,0.9600,0.0123,0.0247,0,0.9753,0,0.0247,0,0.963,0.0123,0,0.0247,0,95 and above
RICHFIELD,RICHFIELD DUAL LANGUAGE SCHOOL,81,0.963,0.0123,0.0123,0.0123,0.9753,0,0.0247,0,0.9600,0.0123,0.0247,0,0.9753,0.0123,0.0123,0,0.9506,0.0123,0,0.0247,0.0123,95 and above
EDINA,NORMANDALE EL.,109,0.9633,0.0092,0.0275,0,0.9725,0.0092,0.0183,0,0.9600,0.0092,0.0275,0,0.9633,0.0092,0.0275,0,0.9633,0.0092,0,0.0275,0,95 and above
SAUK RAPIDS,RICE EL.,55,0.9818,0,0.0182,0,0.9818,0,0.0182,0,0.9600,0,0.0364,0,0.9818,0,0.0182,0,0.9818,0,0,0.0182,0,95 and above
COLUMBIA HEIGHTS,NORTH PARK EL.,55,0.9273,0.0364,0.0182,0.0182,0.9636,0.0182,0.0182,0,0.9600,0.0182,0.0182,0,0.9818,0,0.0182,0,0.9455,0.0364,0,0.0182,0,95 and above
NORTH ST PAUL-MAPLEWOOD,CARVER EL.,83,0.9759,0,0.0241,0,0.9759,0,0.0241,0,0.9600,0.012,0.0241,0,0.988,0,0.012,0,0.9639,0.012,0,0.0241,0,95 and above
ROSEMOUNT-APPLE VALLEY-EAGAN,DIAMOND PATH EL.,111,0.955,0.009,0.036,0,0.955,0.009,0.036,0,0.9600,0,0.036,0,0.982,0,0.018,0,0.9459,0,0,0.0541,0,95 and above
WASECA,HARTLEY ELEMENTARY,111,0.955,0.036,0.009,0,0.964,0.027,0.009,0,0.9600,0.027,0.009,0,0.991,0.009,0,0,0.964,0.027,0,0.009,0,95 and above
LANESBORO,LANESBORO PUBLIC SCHOOL,28,0.9643,0,0.0357,0,0.9643,0,0.0357,0,0.9600,0,0.0357,0,0.9643,0,0.0357,0,0.9643,0,0,0.0357,0,95 and above
OSSEO,EDINBROOK EL.,112,0.9732,0.0089,0.0179,0,0.9821,0,0,0.0179,0.9600,0.0089,0.0268,0,0.9911,0,0.0089,0,0.9643,0.0089,0,0.0268,0,95 and above
BEMIDJI,ST PHILIP,28,0.9286,0.0714,0,0,0.9286,0.0714,0,0,0.9600,0.0357,0,0,0.9643,0.0357,0,0,0.9643,0.0357,0,0,0,95 and above
LYND,LYND EL.,28,1,0,0,0,1,0,0,0,0.9600,0.0357,0,0,1,0,0,0,0.9643,0.0357,0,0,0,95 and above
SOUTH WASHINGTON COUNTY,GORDON BAILEY EL.,113,0.9646,0,0.0354,0,0.9735,0,0.0265,0,0.9600,0,0.0265,0.0088,0.9646,0.0088,0.0265,0,0.9558,0,0,0.0354,0.0088,95 and above
ESKO,WINTERQUIST EL.,85,0.9765,0.0118,0.0118,0,0.9765,0.0118,0.0118,0,0.9600,0.0353,0,0,0.9647,0.0235,0.0118,0,0.9529,0.0353,0,0.0118,0,95 and above
JACKSON COUNTY CENTRAL,RIVERSIDE ELEMENTARY,57,0.9649,0,0.0351,0,0.9649,0,0.0351,0,0.9600,0,0.0351,0,0.9649,0,0.0351,0,0.9649,0,0,0.0351,0,95 and above
AUSTIN,WOODSON COMMUNITY SCHOOL,399,0.9524,0.0301,0.0125,0.005,0.9699,0.0075,0.0125,0.01,0.9600,0.01,0.015,0.01,0.9799,0.0075,0.01,0.0025,0.9424,0.0226,0.005,0.0175,0.0125,95 and above
ELK RIVER,TWIN LAKES ELEMENTARY,86,0.9535,0.0116,0.0349,0,0.9651,0,0.0349,0,0.9700,0,0.0349,0,0.9884,0,0.0116,0,0.9535,0,0.0116,0.0349,0,95 and above
MINNEAPOLIS,LAKE HARRIET LOWER,144,0.9444,0.0347,0.0208,0,0.9653,0.0208,0.0139,0,0.9700,0.0139,0.0139,0.0069,0.9583,0.0208,0.0208,0,0.9514,0.0278,0,0.0139,0.0069,95 and above
CHISAGO LAKES,CHISAGO LAKES EL.,174,0.9655,0,0.0345,0,0.9655,0,0.0345,0,0.9700,0,0.0345,0,0.9655,0,0.0345,0,0.9655,0,0,0.0345,0,95 and above
NORTH ST PAUL-MAPLEWOOD,WEBSTER EL.,58,0.9655,0.0172,0.0172,0,1,0,0,0,0.9700,0.0172,0.0172,0,1,0,0,0,0.9828,0,0.0172,0,0,95 and above
SOUTH WASHINGTON COUNTY,ARMSTRONG ELEMENTARY,58,0.9655,0.0172,0.0172,0,0.9828,0,0.0172,0,0.9700,0,0.0172,0.0172,0.9828,0,0.0172,0,0.9483,0,0.0172,0.0172,0.0172,95 and above
RED LAKE COUNTY CENTRAL SCHOOLS,RED LAKE COUNTY CENTRAL ELEMENTARY,29,0.9655,0.0345,0,0,1,0,0,0,0.9700,0.0345,0,0,1,0,0,0,0.9655,0.0345,0,0,0,95 and above
BEMIDJI,JW SMITH,58,0.9655,0.0345,0,0,0.9483,0.0517,0,0,0.9700,0.0345,0,0,0.9828,0.0172,0,0,0.9655,0.0345,0,0,0,95 and above
MINNEAPOLIS,BURROUGHS EL.,117,0.9573,0.0171,0.0256,0,0.9487,0.0171,0.0342,0,0.9700,0.0085,0.0256,0,0.9316,0.0256,0.0427,0,0.9316,0.0171,0.0085,0.0427,0,95 and above
ST. ANTHONY-NEW BRIGHTON,WILSHIRE PARK EL.,117,0.9658,0.0085,0.0256,0,0.9658,0.0085,0.0256,0,0.9700,0.0085,0.0256,0,0.9573,0.0085,0.0342,0,0.9573,0.0085,0,0.0342,0,95 and above
ROSEMOUNT-APPLE VALLEY-EAGAN,WESTVIEW EL.,88,0.9659,0.0114,0.0227,0,0.9773,0.0114,0.0114,0,0.9700,0.0114,0.0227,0,0.9773,0,0.0227,0,0.9659,0.0114,0,0.0227,0,95 and above
MARSHALL,PARK SIDE EL.,176,0.9659,0.0284,0.0057,0,0.9659,0.0284,0.0057,0,0.9700,0.0284,0.0057,0,0.9659,0.0284,0.0057,0,0.9432,0.0511,0,0.0057,0,95 and above
WHITE BEAR LAKE,VADNAIS HEIGHTS EL.,59,0.9492,0.0169,0.0339,0,0.9661,0,0.0339,0,0.9700,0,0.0339,0,0.9661,0,0.0339,0,0.9492,0.0169,0,0.0339,0,95 and above
WILLMAR,KENNEDY EL.,119,0.958,0.0168,0.0252,0,0.958,0.0168,0.0252,0,0.9700,0.0084,0.0252,0,0.9496,0.0252,0.0252,0,0.9412,0.0336,0,0.0252,0,95 and above
EAST GRAND FORKS,NEW HEIGHTS EL.,149,0.9396,0.0403,0.0201,0,0.9664,0.0134,0.0201,0,0.9700,0.0067,0.0201,0.0067,0.9664,0.0134,0.0201,0,0.9597,0.0067,0.0067,0.0201,0.0067,95 and above
NEW ULM,NEW ULM AREA CATHOLIC SCHOOL,30,0.9667,0,0.0333,0,0.9667,0,0.0333,0,0.9700,0,0.0333,0,0.9667,0,0.0333,0,0.9667,0,0,0.0333,0,95 and above
VERNDALE,VERNDALE EL.,30,0.9333,0.0333,0.0333,0,0.9667,0,0.0333,0,0.9700,0,0.0333,0,1,0,0,0,0.9333,0.0333,0,0.0333,0,95 and above
ROSEMOUNT-APPLE VALLEY-EAGAN,EAST LAKE ELEMENTARY SCHOOL,120,0.975,0,0.025,0,0.975,0,0.025,0,0.9700,0,0.0333,0,0.975,0,0.025,0,0.975,0,0,0.025,0,95 and above
WHITE BEAR LAKE,LAKEAIRES EL.,60,0.95,0.0333,0.0167,0,0.95,0.0333,0.0167,0,0.9700,0.0167,0.0167,0,0.9833,0,0.0167,0,0.9667,0.0167,0,0.0167,0,95 and above
WINONA AREA PUBLIC SCHOOLS,JEFFERSON EL.,60,0.9667,0.0167,0.0167,0,0.9667,0.0167,0.0167,0,0.9700,0.0167,0.0167,0,0.9667,0.0167,0.0167,0,0.9667,0.0167,0,0.0167,0,95 and above
HASTINGS,PINECREST EL.,121,0.9587,0,0.0413,0,0.9669,0,0.0331,0,0.9700,0,0.0331,0,0.9587,0.0083,0.0331,0,0.9587,0,0,0.0413,0,95 and above
FARMINGTON,RIVERVIEW ELEMENTARY,121,0.9174,0.0413,0.0413,0,0.9339,0.0248,0.0413,0,0.9700,0.0165,0.0165,0,0.9587,0.0083,0.0331,0,0.9421,0.0165,0,0.0413,0,95 and above
CHASKA,JONATHAN EL.,91,0.967,0,0.033,0,0.967,0,0.033,0,0.9700,0,0.033,0,0.978,0,0.022,0,0.967,0,0,0.033,0,95 and above
CLOQUET,CHURCHILL EL.,91,0.989,0,0.011,0,0.989,0,0.011,0,0.9700,0.022,0.011,0,0.989,0,0.011,0,0.967,0.022,0,0.011,0,95 and above
EDINA,HIGHLANDS EL.,92,0.9674,0.0109,0.0217,0,0.9565,0.0109,0.0326,0,0.9700,0.0109,0.0217,0,0.9348,0.0326,0.0326,0,0.9348,0.0326,0,0.0326,0,95 and above
MOUNDS VIEW,SNAIL LAKE KINDERGARTEN CENTER,337,0.9733,0.0119,0.0148,0,0.9733,0.0119,0.0119,0.003,0.9700,0.0148,0.0178,0,0.9674,0.0119,0.0208,0,0.9614,0.0148,0.0089,0.0148,0,95 and above
SAUK RAPIDS,MISSISSIPPI HEIGHTS ELEMENTARY,185,0.9622,0,0.0378,0,0.9622,0,0.0378,0,0.9700,0,0.0324,0,0.9676,0,0.0324,0,0.9622,0,0.0054,0.0324,0,95 and above
ALEXANDRIA,ST MARYS SCHOOL,31,0.9032,0.0645,0.0323,0,0.9355,0.0323,0.0323,0,0.9700,0,0.0323,0,0.9032,0.0645,0.0323,0,0.9355,0.0323,0,0.0323,0,95 and above
ST. PAUL,OBAMA,62,0.9355,0.0323,0.0323,0,0.9355,0.0323,0.0323,0,0.9700,0,0.0323,0,0.9839,0,0.0161,0,0.9194,0.0484,0,0.0323,0,95 and above
ANOKA-HENNEPIN,WILSON EL.,186,0.9624,0.0161,0.0215,0,0.9677,0.0108,0.0215,0,0.9700,0.0108,0.0215,0,0.9677,0.0108,0.0215,0,0.9624,0.0108,0.0054,0.0215,0,95 and above
HASTINGS,KENNEDY EL.,62,0.9677,0.0161,0.0161,0,0.9677,0.0161,0.0161,0,0.9700,0.0161,0.0161,0,0.9839,0.0161,0,0,0.9839,0,0.0161,0,0,95 and above
NORTH ST PAUL-MAPLEWOOD,COWERN EL.,62,0.9194,0.0645,0.0161,0,0.9677,0.0161,0.0161,0,0.9700,0.0161,0.0161,0,0.9677,0.0323,0,0,0.9516,0.0323,0,0.0161,0,95 and above
MANKATO,WASHINGTON EL.,63,0.9524,0.0159,0.0317,0,0.9524,0.0159,0.0317,0,0.9700,0,0.0317,0,0.9524,0.0159,0.0317,0,0.9683,0,0,0.0317,0,95 and above
ANOKA-HENNEPIN,MCKINLEY EL.,95,0.9789,0,0.0211,0,0.9789,0,0.0211,0,0.9700,0,0.0316,0,0.9684,0,0.0316,0,0.9579,0,0,0.0421,0,95 and above
ALDEN,ALDEN-CONGER EL.,32,0.9688,0,0.0313,0,0.9688,0,0.0313,0,0.9700,0,0.0313,0,0.9688,0,0.0313,0,0.9063,0,0,0.0938,0,95 and above
BIG LAKE,LIBERTY  ELEMENTARY,225,0.9556,0.0089,0.0356,0,0.9644,0.0044,0.0311,0,0.9700,0,0.0311,0,0.96,0.0044,0.0356,0,0.96,0.0044,0,0.0356,0,95 and above
LAKEVILLE,LAKE MARION EL.,97,0.9794,0,0.0206,0,0.9691,0,0.0309,0,0.9700,0,0.0309,0,0.9588,0.0103,0.0309,0,0.9588,0,0,0.0412,0,95 and above
WHITE BEAR LAKE,HUGO EL.,162,0.9691,0.0062,0.0247,0,0.963,0.0062,0.0309,0,0.9700,0,0.0309,0,0.963,0.0123,0.0247,0,0.9506,0.0062,0.0062,0.037,0,95 and above
BRAINERD,RIVERSIDE EL.,97,0.9691,0.0206,0.0103,0,0.9691,0.0206,0.0103,0,0.9700,0.0206,0.0103,0,0.9794,0.0103,0.0103,0,0.9691,0.0206,0,0.0103,0,95 and above
MELROSE,MELROSE EL.,65,0.9692,0,0.0308,0,0.9692,0,0.0308,0,0.9700,0,0.0308,0,0.9538,0.0154,0.0308,0,0.9538,0.0154,0,0.0308,0,95 and above
STILLWATER,STONEBRIDGE EL.,65,0.9538,0.0154,0.0308,0,0.8923,0.0769,0.0308,0,0.9700,0,0.0308,0,0.9538,0.0154,0.0308,0,0.9385,0.0154,0,0.0308,0.0154,95 and above
WHITE BEAR LAKE,LINCOLN EL.,65,0.9692,0,0.0308,0,0.9692,0,0.0308,0,0.9700,0,0.0308,0,0.9692,0,0.0308,0,0.9692,0,0,0.0308,0,95 and above
MARTIN COUNTY WEST,SHERBURN EL.,33,0.9697,0,0.0303,0,0.9697,0,0.0303,0,0.9700,0,0.0303,0,0.9394,0,0.0606,0,0.9697,0,0,0.0303,0,95 and above
WAYZATA,BLAKE LOWER SCHOOL-HIGHCROFT CAMPU,33,0.9697,0,0.0303,0,0.9697,0,0.0303,0,0.9700,0,0.0303,0,0.9697,0,0.0303,0,0.9697,0,0,0.0303,0,95 and above
WAYZATA,GREENWOOD EL.,132,0.9697,0.0076,0.0227,0,0.9773,0,0.0227,0,0.9700,0,0.0303,0,0.9697,0,0.0303,0,0.9621,0,0,0.0303,0.0076,95 and above
MANKATO,EAGLE LAKE EL.,66,0.9697,0.0152,0.0152,0,0.9848,0,0.0152,0,0.9700,0.0152,0.0152,0,0.9848,0,0.0152,0,0.9545,0.0152,0,0.0303,0,95 and above
OSSEO,FAIR OAKS EL.,66,0.9697,0.0303,0,0,0.9848,0.0152,0,0,0.9700,0.0152,0.0152,0,1,0,0,0,0.9848,0.0152,0,0,0,95 and above
LESUEUR-HENDERSON,PARK EL.,66,0.9545,0.0455,0,0,0.9697,0.0303,0,0,0.9700,0.0303,0,0,0.9848,0,0.0152,0,0.9545,0.0303,0.0152,0,0,95 and above
ANOKA-HENNEPIN,CHAMPLIN BROOKLYN PARK ACADEMY,133,0.9549,0.0376,0.0075,0,0.9699,0.0226,0.0075,0,0.9700,0.0226,0.0075,0,1,0,0,0,0.9549,0.0376,0,0.0075,0,95 and above
BARNESVILLE,BARNESVILLE EL.,67,0.9701,0,0.0299,0,0.9701,0,0.0299,0,0.9700,0,0.0299,0,0.9701,0,0.0299,0,0.9701,0,0,0.0299,0,95 and above
MORA,TRAILVIEW EL.,101,0.9901,0,0.0099,0,0.9802,0,0.0198,0,0.9700,0.0099,0.0099,0.0099,0.9901,0.0099,0,0,0.9406,0.0099,0,0.0396,0.0099,95 and above
CEDAR MOUNTAIN,CEDAR MOUNTAIN EL.,34,0.9706,0,0.0294,0,0.9706,0,0.0294,0,0.9700,0,0.0294,0,0.9706,0,0.0294,0,0.9412,0.0294,0,0.0294,0,95 and above
INVER GROVE HEIGHTS SCHOOLS,SALEM HILLS EL.,34,0.9706,0,0.0294,0,0.9706,0,0.0294,0,0.9700,0,0.0294,0,0.9706,0,0.0294,0,0.9706,0,0,0.0294,0,95 and above
PARKERS PRAIRIE,PARKERS PRAIRIE ELEMENTARY,34,0.9706,0,0.0294,0,0.9706,0,0.0294,0,0.9700,0,0.0294,0,0.9706,0,0.0294,0,0.9706,0,0,0.0294,0,95 and above
MANKATO,HOOVER EL.,102,0.9804,0.0098,0.0098,0,0.9804,0.0098,0.0098,0,0.9700,0,0.0294,0,0.9902,0,0.0098,0,0.9804,0.0098,0,0.0098,0,95 and above
WESTBROOK-WALNUT GROVE SCH,WALNUT GROVE ELEMENTARY,34,0.9706,0.0294,0,0,1,0,0,0,0.9700,0.0294,0,0,1,0,0,0,0.9706,0.0294,0,0,0,95 and above
HIBBING,WASHINGTON EL.,103,0.9515,0.0194,0.0291,0,0.9515,0.0194,0.0291,0,0.9700,0,0.0291,0,0.9709,0,0.0291,0,0.9612,0,0.0097,0.0291,0,95 and above
WACONIA,LAKETOWN ELEMENTARY,103,0.9709,0.0097,0.0194,0,0.9709,0.0097,0.0194,0,0.9700,0.0097,0.0194,0,0.9903,0,0.0097,0,0.9709,0,0,0.0291,0,95 and above
MINNEAPOLIS,WINDOM DUAL IMMERSION,104,0.9808,0,0.0192,0,0.9712,0,0.0288,0,0.9700,0,0.0288,0,0.9519,0.0096,0.0385,0,0.9712,0,0.0096,0.0192,0,95 and above
NORTH BRANCH,SUNRISE RIVER ELE. SCHOOL,174,0.9713,0,0.0287,0,0.9713,0,0.0287,0,0.9700,0,0.0287,0,0.9713,0,0.0287,0,0.9713,0,0.0287,0,0,95 and above
OGILVIE,OGILVIE PUBLIC SCHOOLS,35,0.9714,0,0.0286,0,0.9714,0,0.0286,0,0.9700,0,0.0286,0,0.9714,0,0.0286,0,0.9714,0,0,0.0286,0,95 and above
ST. CLOUD,ST. KATHARINE DREXEL SCHOOL,35,0.9714,0,0.0286,0,0.9714,0,0.0286,0,0.9700,0,0.0286,0,0.9429,0.0286,0.0286,0,0.9714,0,0,0.0286,0,95 and above
ANOKA-HENNEPIN,ADAMS EL.,70,0.9857,0,0.0143,0,0.9714,0,0.0286,0,0.9700,0,0.0286,0,0.9714,0,0.0286,0,0.9714,0,0,0.0286,0,95 and above
ANOKA-HENNEPIN,MORRIS BYE EL.,70,0.9571,0.0143,0.0286,0,0.9571,0.0143,0.0286,0,0.9700,0,0.0286,0,0.9429,0.0143,0.0429,0,0.9,0.0143,0.0286,0.0571,0,95 and above
GRAND RAPIDS,SOUTHWEST EL.,70,0.9714,0,0.0286,0,0.9714,0,0.0286,0,0.9700,0,0.0286,0,0.9857,0,0.0143,0,0.9571,0,0,0.0429,0,95 and above
FOREST LAKE,LINO LAKES EL.,70,0.9714,0,0.0286,0,0.9714,0,0.0286,0,0.9700,0,0.0143,0.0143,0.9714,0,0.0143,0.0143,0.9714,0,0,0.0143,0.0143,95 and above
BURNSVILLE,SKY OAKS EL.,71,0.9014,0.0563,0.0423,0,0.9437,0.0282,0.0282,0,0.9700,0,0.0282,0,0.9718,0.0141,0.0141,0,0.9155,0.0282,0.0282,0.0282,0,95 and above
HASTINGS,CHRISTA MCAULIFFE EL.,107,0.972,0,0.028,0,0.972,0,0.028,0,0.9700,0,0.028,0,0.9813,0,0.0187,0,0.972,0,0,0.028,0,95 and above
SARTELL,OAK RIDGE ELEMENTARY,145,0.9655,0.0069,0.0276,0,0.9655,0.0069,0.0276,0,0.9700,0,0.0276,0,0.9655,0.0069,0.0276,0,0.9655,0,0,0.0345,0,95 and above
ROSEMOUNT-APPLE VALLEY-EAGAN,CEDAR PARK ELEMENTARY,109,0.9633,0.0092,0.0275,0,0.9541,0.0092,0.0367,0,0.9700,0,0.0275,0,0.9725,0.0183,0.0092,0,0.9633,0,0,0.0367,0,95 and above
ROCORI,COLD SPRING EL.,73,0.9726,0,0.0274,0,0.9726,0,0.0274,0,0.9700,0,0.0274,0,0.9589,0,0.0411,0,0.9726,0,0,0.0274,0,95 and above
ANOKA-HENNEPIN,RAMSEY EL.,73,0.9589,0.0274,0.0137,0,0.9589,0.0274,0.0137,0,0.9700,0.0137,0.0137,0,0.9863,0.0137,0,0,0.9726,0.0137,0,0.0137,0,95 and above
DEER RIVER,KING EL.,73,0.9726,0.0137,0.0137,0,0.9726,0.0137,0.0137,0,0.9700,0.0137,0.0137,0,0.9726,0,0.0274,0,0.9589,0.0274,0,0.0137,0,95 and above
EAST GRAND FORKS,SACRED HEART ELEMENTARY,37,0.973,0,0.027,0,0.973,0,0.027,0,0.9700,0,0.027,0,0.973,0,0.027,0,0.973,0,0,0.027,0,95 and above
FARIBAULT,FARIBAULT CONSOLIDATED CATHOLIC,37,0.973,0,0.027,0,0.973,0,0.027,0,0.9700,0,0.027,0,0.973,0,0.027,0,0.973,0,0,0.027,0,95 and above
EDEN PRAIRIE,PRAIRIE VIEW EL.,111,0.982,0,0.018,0,0.991,0,0.009,0,0.9700,0,0.018,0.009,0.982,0.009,0.009,0,0.982,0.018,0,0,0,95 and above
MAPLE RIVER,MAPLE RIVER WEST EL.,37,0.9459,0.027,0.027,0,0.973,0.027,0,0,0.9700,0.027,0,0,1,0,0,0,0.973,0,0,0.027,0,95 and above
OWATONNA,WILSON EL.,75,0.9867,0.0133,0,0,0.9867,0.0133,0,0,0.9700,0.0133,0,0.0133,0.9867,0.0133,0,0,0.96,0.0133,0.0133,0,0.0133,95 and above
TRITON,TRITON MIDDLE SCHOOL,75,0.9467,0.0533,0,0,0.9467,0.0533,0,0,0.9700,0.0267,0,0,0.9867,0.0133,0,0,0.96,0.04,0,0,0,95 and above
FARMINGTON,MEADOWVIEW ELEMENTARY SCHOOL,113,0.9735,0.0088,0.0177,0,0.9735,0.0088,0.0177,0,0.9700,0.0088,0.0177,0,0.9735,0.0088,0.0177,0,0.9646,0.0088,0.0088,0.0177,0,95 and above
ROSEMOUNT-APPLE VALLEY-EAGAN,RED PINE ELEMENTARY,114,0.9737,0,0.0263,0,0.9737,0,0.0263,0,0.9700,0,0.0263,0,0.9737,0,0.0263,0,0.9474,0,0.0175,0.0351,0,95 and above
MINNEAPOLIS,KENWOOD EL.,77,0.9481,0.013,0.039,0,0.9481,0.013,0.039,0,0.9700,0,0.026,0,0.9351,0.013,0.0519,0,0.9221,0,0.013,0.0649,0,95 and above
FARIBAULT,LINCOLN EL.,77,0.9481,0.0519,0,0,0.974,0.026,0,0,0.9700,0.026,0,0,0.974,0.026,0,0,0.987,0.013,0,0,0,95 and above
ANOKA-HENNEPIN,JOHNSVILLE EL.,155,0.9806,0.0065,0.0129,0,0.9806,0.0065,0.0129,0,0.9700,0.0129,0.0129,0,0.9806,0.0065,0.0129,0,0.9613,0.0194,0,0.0194,0,95 and above
OSSEO,ST VINCENT DE PAUL,39,0.9744,0,0.0256,0,0.9744,0,0.0256,0,0.9700,0,0.0256,0,0.9744,0,0.0256,0,0.9487,0,0,0.0513,0,95 and above
ST. FRANCIS,CEDAR CREEK COMMUNITY EL.,117,0.9658,0.0085,0.0171,0.0085,0.9658,0.0085,0.0256,0,0.9700,0,0.0256,0,0.9744,0,0.0256,0,0.9744,0,0,0.0256,0,95 and above
ROCHESTER,SUNSET TERRACE EL.,117,0.9829,0,0.0171,0,0.9829,0,0.0171,0,0.9700,0.0085,0.0171,0,0.9744,0,0.0085,0.0171,0.9829,0,0.0085,0.0085,0,95 and above
CHASKA,KINDERGARTEN CENTER,78,0.9872,0,0.0128,0,0.9744,0,0.0256,0,0.9700,0,0.0128,0.0128,0.9872,0,0.0128,0,0.9359,0,0,0.0513,0.0128,95 and above
HOPKINS,L.H. TANGLEN EL.,79,0.9494,0.0253,0.0253,0,0.9747,0,0.0253,0,0.9700,0,0.0253,0,0.9747,0,0.0127,0.0127,0.962,0,0.0127,0.0253,0,95 and above
STILLWATER,LILY LAKE EL.,79,0.9494,0.0253,0.0253,0,0.962,0.0127,0.0253,0,0.9700,0,0.0253,0,0.9494,0.0253,0.0253,0,0.9747,0,0,0.0253,0,95 and above
SHAKOPEE,JACKSON ELEMENTARY,158,0.9684,0.0127,0,0.019,0.9747,0,0.0253,0,0.9700,0,0.0253,0,0.981,0,0.019,0,0.962,0.0127,0.0127,0.0127,0,95 and above
SOUTH ST. PAUL,KAPOSIA EDUCATION CENTER EL.,119,0.9496,0.042,0.0084,0,0.9748,0.0168,0.0084,0,0.9700,0.0168,0.0084,0,0.9748,0.0168,0.0084,0,0.9748,0.0168,0,0.0084,0,95 and above
SOUTH ST. PAUL,LINCOLN CENTER EL.,119,0.9832,0.0084,0.0084,0,0.9748,0.0168,0.0084,0,0.9700,0.0168,0.0084,0,0.9748,0.0168,0.0084,0,0.9664,0.0252,0,0.0084,0,95 and above
RTR,RTR ELEMENTARY SCHOOL,40,0.975,0,0.025,0,0.975,0,0.025,0,0.9800,0,0.025,0,0.975,0,0.025,0,0.975,0,0,0.025,0,95 and above
ANOKA-HENNEPIN,EISENHOWER EL.,120,0.975,0.0167,0.0083,0,0.975,0.0083,0.0167,0,0.9800,0.0083,0.0167,0,0.9583,0.0167,0.025,0,0.975,0,0,0.025,0,95 and above
ROSEMOUNT-APPLE VALLEY-EAGAN,HIGHLAND EL.,120,0.975,0.0083,0.0167,0,0.975,0.0083,0.0167,0,0.9800,0.0083,0.0167,0,0.9583,0.0167,0.025,0,0.9583,0.0083,0,0.0333,0,95 and above
N.R.H.E.G.,NRHEG EL.,80,0.975,0.0125,0.0125,0,0.9875,0.0125,0,0,0.9800,0.0125,0.0125,0,0.9875,0,0.0125,0,0.9625,0.0125,0,0.025,0,95 and above
PROCTOR,PIKE LAKE EL.,40,0.975,0.025,0,0,0.975,0.025,0,0,0.9800,0.025,0,0,0.95,0.025,0.025,0,0.95,0.05,0,0,0,95 and above
WINDOM,WINFAIR EL.,80,0.9625,0.0375,0,0,0.95,0.0375,0.0125,0,0.9800,0.025,0,0,0.9625,0.0375,0,0,0.9625,0.0375,0,0,0,95 and above
ROSEMOUNT-APPLE VALLEY-EAGAN,WOODLAND EL.,121,0.9835,0,0.0083,0.0083,0.9917,0,0.0083,0,0.9800,0,0.0083,0.0165,0.9587,0.0331,0.0083,0,0.9752,0,0,0.0083,0.0165,95 and above
CROOKSTON,WASHINGTON EL.,81,0.9753,0.0247,0,0,0.9753,0.0247,0,0,0.9800,0.0247,0,0,0.9753,0.0247,0,0,0.9753,0.0247,0,0,0,95 and above
ROSEMOUNT-APPLE VALLEY-EAGAN,FAITHFUL SHEPHERD CATHOLIC,41,0.9512,0,0,0.0488,0.9268,0,0.0244,0.0488,0.9800,0,0.0244,0,0.9512,0,0,0.0488,0.9756,0,0,0.0244,0,95 and above
WINONA AREA PUBLIC SCHOOLS,MADISON EL.,41,0.9756,0,0.0244,0,0.9756,0,0.0244,0,0.9800,0,0.0244,0,0.9756,0,0.0244,0,0.9756,0,0,0.0244,0,95 and above
NORTH ST PAUL-MAPLEWOOD,OAKDALE EL.,82,0.9512,0,0.0244,0.0244,0.9634,0,0.0244,0.0122,0.9800,0,0.0244,0,0.9878,0,0.0122,0,0.9512,0,0,0.0244,0.0244,95 and above
NORTHFIELD,SIBLEY EL.,83,0.988,0,0.012,0,0.9759,0,0.0241,0,0.9800,0,0.0241,0,0.9518,0.0361,0.012,0,0.9398,0,0,0.0602,0,95 and above
SOUTH WASHINGTON COUNTY,RED ROCK ELEMENTARY,83,0.9759,0,0.0241,0,0.988,0,0.012,0,0.9800,0,0.0241,0,0.9759,0,0.0241,0,0.9759,0,0,0.0241,0,95 and above
ST. PAUL,EXPO,125,0.96,0.024,0.016,0,0.968,0.016,0.016,0,0.9800,0.008,0.016,0,0.968,0,0.032,0,0.976,0.008,0,0.016,0,95 and above
SARTELL,ST FRANCIS XAVIER,42,0.9762,0,0.0238,0,0.9762,0,0.0238,0,0.9800,0,0.0238,0,0.9762,0,0.0238,0,0.9762,0,0,0.0238,0,95 and above
WEST ST. PAUL-MENDOTA HTS.-EAGAN,ST JOSEPH,42,0.9762,0.0238,0,0,0.9762,0.0238,0,0,0.9800,0.0238,0,0,0.9286,0.0476,0.0238,0,0.9762,0,0,0.0238,0,95 and above
PROCTOR,BAY VIEW EL.,85,0.9765,0,0.0118,0.0118,0.9765,0,0.0118,0.0118,0.9800,0,0.0118,0.0118,0.9765,0,0.0118,0.0118,0.9529,0.0118,0,0.0235,0.0118,95 and above
